date,direction,entry_price,exit_price,stop_loss,target_1,target_2,range_high,range_low,exit_reason,pnl,pnl_pct,momentum,entry_time,exit_time,is_winner,sig_price_vs_range,sig_intraday_rsi,sig_intraday_macd,sig_vwap,sig_volume,sig_or_candle,sig_vix,sig_ema_cross,sig_gap_open,sig_prev_day_sr,sig_quality_score
2025-08-14,call,580.5800170898438,579.32,579.32,581.53,582.47,580.7999877929688,577.9199829101562,stop,-1.26,-0.217,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,0.0,-8.0,9.0
2025-08-15,skip,0.0,0.0,0.0,0.0,0.0,579.7899780273438,576.4199829101562,no_entry,0.0,0.0,55,,,False,0,20,20,20,5,-10,0,10.0,10.0,-8.0,6.0
2025-08-18,call,577.55,577.0999755859375,576.68,578.2,578.86,577.7650146484375,575.64501953125,eod,-0.45,-0.0779,25,15:30,15:30,False,0,20,20,-20,5,0,0,10.0,10.0,-8.0,5.0
2025-08-19,skip,0.0,0.0,0.0,0.0,0.0,576.5599975585938,573.02001953125,no_breakout,0.0,0.0,-20,,,False,-5,0,20,-20,5,-10,0,,,,
2025-08-20,put,560.3099975585938,564.04,564.04,557.51,554.71,568.4500122070312,559.510009765625,stop,-3.73,-0.6657,-60,10:30,11:30,False,-5,0,-20,-20,5,-10,0,10.0,0.0,0.0,7.0
2025-08-21,call,566.4199829101562,564.12,564.12,568.14,569.87,566.47998046875,561.8499755859375,stop,-2.3,-0.4061,40,10:30,11:30,False,5,20,-20,20,5,10,0,10.0,0.0,0.0,7.0
2025-08-22,skip,0.0,0.0,0.0,0.0,0.0,573.5800170898438,563.280029296875,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-08-25,call,571.66,572.51,570.53,572.51,573.36,571.9400024414062,569.1699829101562,target_1,0.85,0.1487,40,10:30,11:30,True,5,20,-20,20,5,10,0,10.0,0.0,-8.0,8.0
2025-08-26,skip,0.0,0.0,0.0,0.0,0.0,571.7050170898438,568.7999877929688,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-08-27,skip,0.0,0.0,0.0,0.0,0.0,573.1799926757812,570.3699951171875,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
